room_id,number_of_reviews,last_review,reviews_per_month,review_rate_number
50047785,26.0,5/24/2019,0.78,3.0
50048338,95.0,6/19/2019,2.86,5.0
50048890,20.0,2/12/2019,0.61,1.0
50049442,1.0,10/7/2017,0.05,3.0
50049994,105.0,12/15/2018,3.09,2.0
50050547,56.0,1/4/2019,1.8,2.0
50051099,0.0,,,5.0
50051651,29.0,7/8/2019,0.85,1.0
50052204,12.0,11/30/2018,0.37,4.0
50052756,200.0,6/19/2019,5.87,3.0
50053308,5.0,8/10/2018,0.16,3.0
50053861,132.0,7/3/2019,3.91,4.0
50054413,24.0,8/24/2018,0.71,4.0
50054965,1.0,1/22/2017,0.03,1.0
50055517,5.0,9/7/2018,0.16,1.0
50056070,4.0,1/2/2018,0.16,1.0
50056622,2.0,9/17/2017,0.09,4.0
50057174,8.0,1/1/2019,0.23,3.0
50057727,98.0,6/23/2019,2.87,1.0
50058279,169.0,7/2/2019,4.98,5.0
50058831,2.0,8/28/2018,0.06,1.0
50059384,0.0,,,2.0
50059936,19.0,10/1/2018,0.57,3.0
50060488,10.0,6/30/2018,0.3,1.0
50061040,1.0,1/1/2017,0.03,2.0
50061593,3.0,8/13/2017,0.09,5.0
50062145,34.0,6/13/2019,1.0,3.0
50062697,11.0,6/30/2019,0.52,4.0
50063250,8.0,12/7/2018,0.24,1.0
50063802,1.0,10/15/2016,0.03,2.0
50064354,79.0,6/23/2019,2.33,3.0
50064907,13.0,6/23/2019,0.4,4.0
50065459,2.0,10/20/2016,0.06,3.0
50066011,41.0,5/20/2019,1.21,5.0
50066563,8.0,5/18/2019,0.68,4.0
50067116,1.0,9/24/2018,0.1,4.0
50067668,26.0,5/4/2018,0.76,3.0
50068220,3.0,10/29/2016,0.09,3.0
50068773,1.0,10/23/2016,0.03,2.0
50069325,0.0,,,3.0
50069877,57.0,4/28/2019,1.7,4.0
50070430,25.0,6/27/2019,0.74,5.0
50070982,62.0,6/26/2019,1.88,5.0
50071534,5.0,10/9/2017,0.15,4.0
50072086,16.0,8/6/2017,0.48,1.0
50072639,69.0,6/16/2019,2.05,5.0
50073191,10.0,7/5/2019,0.57,3.0
50073743,78.0,7/2/2019,2.33,4.0
50074296,3.0,1/14/2019,0.17,5.0
50074848,14.0,11/11/2018,0.41,1.0
50075400,66.0,6/30/2019,2.01,2.0
50075953,12.0,3/15/2018,0.42,1.0
50076505,12.0,9/2/2018,0.36,5.0
50077057,170.0,7/2/2019,4.99,4.0
50077609,222.0,6/25/2019,6.61,2.0
50078162,9.0,1/1/2019,0.27,1.0
50078714,92.0,7/2/2019,3.17,5.0
50079266,54.0,6/13/2019,1.72,5.0
50079819,5.0,6/25/2017,0.15,3.0
50080371,0.0,,,5.0
50080923,0.0,,,1.0
50081476,59.0,5/27/2019,1.77,5.0
50082028,43.0,5/26/2019,1.28,5.0
50082580,74.0,6/24/2019,2.2,4.0
50083132,23.0,6/21/2019,0.69,4.0
50083685,10.0,10/22/2018,0.34,4.0
50084237,1.0,9/26/2016,0.03,3.0
50084789,28.0,6/15/2019,2.64,5.0
50085342,19.0,6/30/2019,0.58,4.0
50085894,1.0,9/22/2016,0.03,5.0
50086446,7.0,4/18/2018,0.26,2.0
50086999,6.0,5/31/2019,2.9,2.0
50087551,77.0,6/23/2019,2.3,1.0
50088103,68.0,5/14/2019,2.01,4.0
50088655,9.0,2/19/2017,0.27,2.0
50089208,24.0,6/19/2017,0.71,2.0
50089760,34.0,6/1/2019,1.01,1.0
50090312,33.0,4/14/2019,0.97,3.0
50090865,13.0,4/21/2019,0.39,2.0
50091417,0.0,,,3.0
50091969,0.0,,,4.0
50092522,205.0,7/5/2019,6.07,1.0
50093074,103.0,6/30/2019,3.11,4.0
50093626,1.0,9/30/2017,0.05,1.0
50094178,2.0,10/19/2016,0.06,1.0
50094731,49.0,6/30/2019,1.44,2.0
50095283,0.0,,,4.0
50095835,13.0,8/28/2018,0.41,3.0
50096388,0.0,,,4.0
50096940,102.0,7/3/2019,3.04,4.0
50097492,51.0,9/26/2017,1.52,2.0
50098045,21.0,6/15/2019,0.63,1.0
50098597,4.0,12/18/2016,0.12,3.0
50099149,2.0,5/31/2019,0.06,3.0
50099701,104.0,6/21/2019,3.2,4.0
50100254,15.0,1/2/2017,0.45,1.0
50100806,4.0,5/31/2019,0.15,4.0
50101358,73.0,6/30/2019,2.15,2.0
50101911,9.0,9/30/2018,0.3,2.0
50102463,4.0,10/29/2017,0.17,2.0
50103015,3.0,10/21/2016,0.09,2.0
50103568,72.0,6/22/2019,2.14,2.0
50104120,0.0,,,3.0
50104672,25.0,6/7/2019,0.74,2.0
50105224,19.0,6/8/2019,0.57,2.0
50105777,0.0,,,1.0
50106329,34.0,5/31/2019,1.05,3.0
50106881,0.0,,,1.0
50107434,7.0,12/17/2018,0.21,3.0
50107986,1.0,9/30/2016,0.03,4.0
50108538,0.0,,,2.0
50109091,1.0,10/2/2016,0.03,2.0
50109643,23.0,5/31/2019,0.73,1.0
50110195,23.0,6/18/2019,0.78,3.0
50110747,38.0,6/23/2019,1.28,3.0
50111300,5.0,1/4/2019,0.15,4.0
50111852,23.0,6/18/2019,0.68,1.0
50112404,6.0,9/30/2018,0.18,1.0
50112957,1.0,11/13/2016,0.03,2.0
50113509,6.0,8/21/2018,0.19,2.0
50114061,3.0,10/19/2016,0.09,4.0
50114614,2.0,8/23/2018,0.17,3.0
50115166,4.0,11/15/2017,0.13,4.0
50115718,11.0,5/21/2019,0.34,3.0
50116270,48.0,6/8/2019,1.41,4.0
50116823,4.0,1/1/2017,0.13,2.0
50117375,0.0,,,5.0
50117927,94.0,7/4/2019,2.99,2.0
50118480,38.0,7/30/2017,1.12,1.0
50119032,3.0,12/17/2018,0.1,2.0
50119584,30.0,4/11/2019,0.89,3.0
50120137,16.0,11/8/2018,0.51,4.0
50120689,69.0,5/21/2019,2.08,2.0
50121241,3.0,12/30/2018,0.12,4.0
50121793,8.0,10/29/2016,0.24,4.0
50122346,1.0,9/27/2016,0.03,5.0
50122898,106.0,6/24/2019,3.14,3.0
50123450,0.0,,,1.0
50124003,9.0,5/11/2019,0.29,1.0
50124555,87.0,6/27/2019,2.61,1.0
50125107,,12/31/2016,0.15,1.0
50125660,3.0,1/13/2017,0.09,3.0
50126212,8.0,1/1/2017,0.24,1.0
50126764,18.0,3/14/2019,0.54,1.0
50127316,7.0,3/19/2017,0.21,3.0
50127869,3.0,12/11/2016,0.09,1.0
50128421,12.0,12/18/2016,0.36,2.0
50128973,71.0,7/1/2019,2.23,4.0
50129526,20.0,7/1/2019,0.63,5.0
50130078,0.0,,,2.0
50130630,54.0,5/6/2019,1.61,2.0
50131183,15.0,3/31/2019,0.45,5.0
50131735,38.0,7/5/2019,1.13,3.0
50132287,5.0,10/22/2017,0.15,4.0
50132839,2.0,11/5/2016,0.06,4.0
50133392,7.0,12/9/2016,0.21,3.0
50133944,136.0,7/6/2019,4.09,2.0
50134496,13.0,10/8/2017,0.39,3.0
50135049,3.0,12/28/2016,0.09,4.0
50135601,5.0,1/1/2017,0.15,3.0
50136153,45.0,5/24/2019,1.36,4.0
50136706,14.0,5/31/2019,0.76,5.0
50137258,0.0,,,1.0
50137810,81.0,7/3/2019,2.42,4.0
50138362,137.0,6/20/2019,4.07,5.0
50138915,318.0,6/19/2019,9.39,4.0
50139467,0.0,,,2.0
50140019,42.0,6/18/2019,1.34,5.0
50140572,0.0,,,5.0
50141124,0.0,,,1.0
50141676,0.0,,,2.0
50142229,0.0,,,4.0
50142781,0.0,,,2.0
50143333,0.0,,,2.0
50143885,5.0,5/12/2019,0.16,3.0
50144438,19.0,6/30/2019,0.58,4.0
50144990,0.0,,,5.0
50145542,0.0,,,1.0
50146095,0.0,,,2.0
50146647,0.0,,,5.0
50147199,9.0,2/9/2019,0.28,2.0
50147752,15.0,5/20/2019,0.48,2.0
50148304,21.0,7/15/2018,0.63,3.0
50148856,104.0,6/9/2019,3.09,1.0
50149408,54.0,7/7/2019,1.61,4.0
50149961,12.0,5/28/2017,0.36,3.0
50150513,56.0,4/19/2019,1.83,2.0
50151065,109.0,6/23/2019,3.25,1.0
50151618,9.0,10/27/2017,0.27,3.0
50152170,8.0,9/8/2018,0.24,1.0
50152722,16.0,6/23/2019,0.51,1.0
50153275,1.0,12/16/2016,0.03,1.0
50153827,27.0,5/9/2019,0.88,2.0
50154379,31.0,6/30/2019,0.93,2.0
50154931,49.0,6/3/2019,1.51,2.0
50155484,2.0,10/22/2016,0.06,4.0
50156036,6.0,1/1/2017,0.18,3.0
50156588,10.0,8/29/2018,0.31,1.0
50157141,38.0,6/23/2019,1.13,5.0
50157693,20.0,9/17/2018,0.61,2.0
50158245,5.0,10/14/2018,0.15,2.0
50158798,9.0,4/30/2017,0.29,4.0
50159350,32.0,6/24/2019,1.04,5.0
50159902,0.0,,,5.0
50160454,5.0,5/28/2018,0.19,2.0
50161007,434.0,6/19/2019,12.84,3.0
50161559,0.0,,,1.0
50162111,1.0,4/18/2017,0.04,4.0
50162664,3.0,11/28/2016,0.09,1.0
50163216,118.0,6/6/2019,3.53,4.0
50163768,12.0,1/6/2019,0.38,4.0
50164321,2.0,10/9/2016,0.06,5.0
50164873,88.0,6/20/2019,2.76,1.0
50165425,6.0,10/9/2018,0.19,2.0
50165977,62.0,7/1/2019,3.19,4.0
50166530,109.0,6/20/2019,3.29,3.0
50167082,18.0,1/11/2017,0.55,5.0
50167634,9.0,9/15/2017,0.34,1.0
50168187,0.0,,,4.0
50168739,0.0,,,5.0
50169291,9.0,6/3/2017,0.27,3.0
50169844,5.0,6/14/2018,0.16,3.0
50170396,5.0,3/11/2017,0.16,2.0
50170948,3.0,10/16/2018,0.09,4.0
50171500,45.0,6/28/2019,1.33,2.0
50172053,32.0,5/27/2019,0.96,4.0
50172605,2.0,10/22/2018,0.17,1.0
50173157,5.0,9/15/2017,0.15,4.0
50173710,45.0,5/31/2019,1.35,3.0
50174262,2.0,8/6/2017,0.08,1.0
50174814,60.0,6/16/2019,1.84,5.0
50175367,3.0,2/24/2018,0.17,1.0
50175919,0.0,,,3.0
50176471,0.0,,,1.0
50177023,22.0,7/7/2019,0.66,4.0
50177576,3.0,10/18/2018,0.09,3.0
50178128,23.0,3/27/2019,0.69,5.0
50178680,108.0,6/30/2019,3.2,5.0
50179233,65.0,6/4/2019,1.94,1.0
50179785,1.0,10/13/2016,0.03,5.0
50180337,1.0,10/9/2016,0.03,1.0
50180890,0.0,,,5.0
50181442,60.0,6/23/2019,1.79,1.0
50181994,114.0,10/9/2018,3.48,4.0
50182546,15.0,6/4/2019,0.46,2.0
50183099,7.0,10/28/2018,0.24,4.0
50183651,4.0,5/13/2017,0.12,4.0
50184203,13.0,5/8/2019,0.48,4.0
50184756,3.0,9/3/2018,0.15,1.0
50185308,13.0,12/6/2018,0.39,1.0
50185860,8.0,2/25/2018,0.25,3.0
50186413,0.0,,,3.0
50186965,1.0,10/10/2016,0.03,3.0
50187517,3.0,6/21/2017,0.1,2.0
50188069,82.0,6/9/2019,2.45,1.0
50188622,17.0,4/16/2017,0.51,1.0
50189174,3.0,5/20/2017,0.09,5.0
50189726,4.0,10/30/2016,0.12,1.0
50190279,218.0,7/7/2019,6.91,3.0
50190831,3.0,8/3/2018,0.21,5.0
50191383,131.0,7/7/2019,4.11,4.0
50191936,8.0,12/6/2016,0.24,5.0
50192488,0.0,,,3.0
50193040,20.0,12/12/2018,0.9,4.0
50193592,12.0,4/18/2019,0.39,4.0
50194145,7.0,1/22/2017,0.21,4.0
50194697,10.0,5/29/2019,0.33,1.0
50195249,71.0,5/27/2019,2.12,2.0
50195802,92.0,6/25/2019,2.75,5.0
50196354,0.0,,,1.0
50196906,65.0,5/17/2019,1.95,5.0
50197459,11.0,4/19/2017,0.35,4.0
50198011,22.0,6/2/2019,0.76,3.0
50198563,15.0,4/28/2019,0.45,4.0
50199115,42.0,6/28/2019,1.26,3.0
50199668,76.0,7/7/2019,2.28,4.0
50200220,8.0,8/3/2017,0.24,4.0
50200772,7.0,6/24/2019,0.21,1.0
50201325,16.0,4/27/2019,0.5,1.0
50201877,11.0,12/31/2018,0.35,4.0
50202429,0.0,,,2.0
50202982,2.0,12/16/2018,0.06,3.0
50203534,6.0,12/26/2018,0.18,4.0
50204086,20.0,7/7/2019,0.61,4.0
50204638,51.0,6/29/2019,1.63,3.0
50205191,5.0,4/7/2018,0.15,1.0
50205743,154.0,7/5/2019,4.6,4.0
50206295,0.0,,,5.0
50206848,13.0,12/30/2018,0.4,4.0
50207400,4.0,3/11/2017,0.12,5.0
50207952,10.0,12/30/2018,0.3,2.0
50208505,0.0,,,2.0
50209057,44.0,6/18/2019,1.34,4.0
50209609,7.0,10/8/2018,0.23,3.0
50210161,5.0,4/9/2017,0.16,3.0
50210714,1.0,1/1/2018,0.05,2.0
50211266,102.0,6/17/2019,3.13,1.0
50211818,10.0,10/28/2017,0.38,4.0
50212371,20.0,12/13/2017,0.73,2.0
50212923,7.0,8/5/2017,0.21,5.0
50213475,4.0,6/27/2019,0.35,2.0
50214028,3.0,2/10/2018,0.09,4.0
50214580,88.0,6/26/2019,2.68,5.0
50215132,73.0,5/17/2019,2.18,1.0
50215684,48.0,6/29/2019,1.57,1.0
50216237,31.0,7/6/2019,2.63,3.0
50216789,93.0,6/18/2019,2.87,3.0
50217341,4.0,5/28/2019,0.13,1.0
50217894,93.0,7/1/2019,2.78,4.0
50218446,3.0,7/1/2017,0.09,3.0
50218998,53.0,7/7/2019,1.64,1.0
50219551,47.0,9/14/2018,1.41,5.0
50220103,72.0,5/19/2019,2.55,3.0
50220655,1.0,1/5/2017,0.03,5.0
50221207,0.0,,,4.0
50221760,3.0,5/21/2017,0.09,4.0
50222312,0.0,,,5.0
50222864,20.0,6/10/2019,0.6,3.0
50223417,173.0,7/7/2019,5.21,4.0
50223969,110.0,6/23/2019,3.38,3.0
50224521,2.0,11/2/2016,0.06,4.0
50225074,77.0,5/28/2019,2.45,5.0
50225626,0.0,,,1.0
50226178,1.0,1/27/2019,0.18,4.0
50226730,5.0,12/30/2018,0.16,5.0
50227283,73.0,12/28/2018,2.37,5.0
50227835,29.0,1/9/2019,0.9,1.0
50228387,11.0,10/30/2017,0.33,3.0
50228940,5.0,9/3/2018,0.17,1.0
50229492,16.0,6/16/2019,1.12,4.0
50230044,7.0,1/3/2019,0.33,5.0
50230597,102.0,6/21/2019,3.5,2.0
50231149,92.0,6/15/2019,3.26,3.0
50231701,28.0,5/23/2019,1.32,1.0
50232253,4.0,5/2/2019,0.15,3.0
50232806,19.0,6/19/2019,0.6,1.0
50233358,0.0,,,3.0
50233910,135.0,7/2/2019,4.3,1.0
50234463,0.0,,,1.0
50235015,32.0,7/1/2019,1.14,4.0
50235567,181.0,12/24/2018,5.42,2.0
50236120,1.0,1/3/2017,0.03,4.0
50236672,94.0,6/24/2019,2.83,4.0
50237224,56.0,5/8/2019,1.71,3.0
50237776,24.0,6/25/2018,0.73,1.0
50238329,129.0,7/7/2019,3.91,5.0
50238881,28.0,8/26/2018,0.85,2.0
50239433,14.0,9/30/2018,0.42,2.0
50239986,0.0,,,2.0
50240538,91.0,6/19/2019,2.74,4.0
50241090,12.0,1/3/2019,0.44,5.0
50241643,2.0,10/23/2016,0.06,4.0
50242195,69.0,6/24/2019,2.08,2.0
50242747,96.0,6/28/2019,2.96,5.0
50243299,66.0,7/5/2019,2.01,4.0
50243852,18.0,3/16/2019,0.54,3.0
50244404,113.0,6/30/2019,3.63,1.0
50244956,18.0,10/29/2017,0.56,5.0
50245509,24.0,3/7/2019,0.72,1.0
50246061,13.0,1/2/2018,0.41,4.0
50246613,73.0,8/12/2018,2.2,3.0
50247166,4.0,11/20/2016,0.12,4.0
50247718,3.0,5/11/2019,0.12,2.0
50248270,1.0,1/23/2017,0.03,4.0
50248822,0.0,,,4.0
50249375,30.0,6/18/2019,0.98,5.0
50249927,129.0,6/22/2019,3.92,2.0
50250479,40.0,6/15/2019,1.54,4.0
50251032,18.0,11/4/2018,0.55,1.0
50251584,15.0,6/2/2019,0.45,1.0
50252136,52.0,7/6/2019,2.88,3.0
50252689,1.0,10/17/2016,0.03,5.0
50253241,119.0,7/1/2019,3.62,5.0
50253793,0.0,,,2.0
50254345,134.0,6/27/2019,4.17,3.0
50254898,7.0,9/9/2018,0.22,2.0
50255450,23.0,5/2/2019,0.91,5.0
50256002,11.0,1/5/2019,0.36,3.0
50256555,0.0,,,5.0
50257107,126.0,6/15/2019,3.81,2.0
50257659,1.0,1/1/2018,0.05,2.0
50258212,4.0,5/26/2019,0.43,4.0
50258764,61.0,9/2/2017,1.83,4.0
50259316,42.0,6/30/2019,1.27,3.0
50259868,123.0,6/7/2019,3.79,1.0
50260421,32.0,6/12/2019,1.06,2.0
50260973,48.0,6/30/2019,1.45,2.0
50261525,3.0,1/1/2019,0.1,3.0
50262078,170.0,6/25/2019,5.16,3.0
50262630,1.0,12/25/2016,0.03,1.0
50263182,4.0,7/16/2018,0.16,4.0
50263735,0.0,,,4.0
50264287,55.0,12/11/2018,1.68,3.0
50264839,17.0,7/4/2019,0.51,2.0
50265391,2.0,5/25/2017,0.07,5.0
50265944,21.0,7/1/2019,0.64,3.0
50266496,101.0,1/12/2019,3.07,3.0
50267048,0.0,,,3.0
50267601,74.0,6/19/2019,2.27,5.0
50268153,87.0,6/18/2019,2.62,1.0
50268705,5.0,6/4/2018,0.17,5.0
50269258,23.0,6/29/2018,0.81,3.0
50269810,7.0,5/12/2019,0.54,3.0
50270362,34.0,6/24/2019,1.28,5.0
50270914,48.0,8/19/2018,1.45,4.0
50271467,0.0,,,3.0
50272019,7.0,11/27/2016,0.21,1.0
50272571,24.0,6/28/2019,0.78,3.0
50273124,20.0,2/15/2019,0.77,5.0
50273676,64.0,12/13/2017,1.94,5.0
50274228,0.0,,,2.0
50274781,19.0,6/30/2019,0.57,4.0
50275333,0.0,,,5.0
50275885,0.0,,,3.0
50276437,72.0,6/20/2019,2.2,3.0
50276990,16.0,5/5/2019,0.49,1.0
50277542,194.0,5/27/2019,5.88,3.0
50278094,19.0,6/15/2019,0.62,4.0
50278647,186.0,5/29/2019,5.65,5.0
50279199,5.0,1/6/2018,0.16,2.0
50279751,171.0,5/14/2019,5.17,5.0
50280304,9.0,6/9/2019,0.49,5.0
50280856,36.0,5/25/2019,1.18,3.0
50281408,6.0,5/28/2019,0.36,1.0
50281960,21.0,5/26/2019,0.64,3.0
50282513,118.0,6/24/2019,3.69,5.0
50283065,88.0,6/26/2019,2.69,3.0
50283617,12.0,9/26/2017,0.38,2.0
50284170,86.0,7/1/2019,2.59,5.0
50284722,13.0,4/12/2017,0.4,4.0
50285274,4.0,1/2/2017,0.13,3.0
50285827,0.0,,,3.0
50286379,74.0,7/1/2019,2.34,2.0
50286931,8.0,4/28/2019,0.24,4.0
50287483,3.0,6/13/2019,0.33,3.0
50288036,12.0,5/14/2019,0.38,2.0
50288588,2.0,8/15/2017,0.06,1.0
50289140,6.0,11/5/2017,0.2,2.0
50289693,45.0,7/3/2019,1.36,2.0
50290245,2.0,10/27/2017,0.06,5.0
50290797,8.0,1/17/2019,0.36,5.0
50291350,0.0,,,2.0
50291902,3.0,8/20/2017,0.09,5.0
50292454,0.0,,,2.0
50293006,0.0,,,2.0
50293559,0.0,,,3.0
50294111,0.0,,,3.0
50294663,2.0,1/1/2019,0.09,5.0
50295216,0.0,,,1.0
50295768,1.0,6/17/2018,0.08,5.0
50296320,109.0,6/18/2019,3.3,4.0
50296873,83.0,6/22/2019,2.58,3.0
50297425,202.0,6/24/2019,6.13,4.0
50297977,0.0,,,2.0
50298529,0.0,,,4.0
50299082,4.0,1/29/2017,0.12,1.0
50299634,9.0,5/26/2019,0.27,3.0
50300186,91.0,6/28/2019,2.82,2.0
50300739,4.0,2/15/2018,0.12,2.0
50301291,78.0,6/30/2019,2.47,2.0
50301843,3.0,9/6/2017,0.11,1.0
50302396,41.0,6/22/2019,1.42,5.0
50302948,0.0,,,1.0
50303500,16.0,10/15/2018,0.49,2.0
50304052,26.0,6/19/2019,0.85,5.0
50304605,61.0,5/25/2019,1.84,5.0
50305157,16.0,5/18/2019,0.48,5.0
50305709,9.0,10/17/2018,0.53,3.0
50306262,0.0,,,2.0
50306814,85.0,2/24/2019,2.58,3.0
50307366,3.0,1/5/2017,0.09,2.0
50307919,1.0,10/18/2016,0.03,1.0
50308471,3.0,1/1/2019,0.16,2.0
50309023,41.0,6/13/2019,1.24,1.0
50309575,116.0,6/26/2019,3.5,5.0
50310128,0.0,,,5.0
50310680,8.0,5/18/2019,0.24,3.0
50311232,30.0,6/5/2019,0.91,5.0
50311785,100.0,7/5/2019,3.26,3.0
50312337,21.0,5/12/2019,0.67,4.0
50312889,100.0,6/18/2019,3.05,5.0
50313442,59.0,5/12/2019,1.89,1.0
50313994,43.0,6/12/2019,1.36,4.0
50314546,3.0,5/26/2018,0.09,1.0
50315098,26.0,1/2/2019,0.98,1.0
50315651,0.0,,,1.0
50316203,36.0,9/3/2017,1.11,4.0
50316755,142.0,7/5/2019,4.41,3.0
50317308,7.0,11/4/2018,0.22,3.0
50317860,2.0,5/11/2018,0.09,2.0
50318412,29.0,5/22/2019,0.95,1.0
50318965,5.0,9/9/2018,0.15,5.0
50319517,43.0,1/3/2019,1.32,5.0
50320069,1.0,1/5/2019,0.16,3.0
50320621,1.0,10/25/2018,0.12,4.0
50321174,6.0,3/31/2019,0.21,3.0
50321726,0.0,,,2.0
50322278,181.0,5/27/2019,5.47,1.0
50322831,97.0,7/5/2019,3.0,1.0
50323383,7.0,10/31/2018,0.33,1.0
50323935,20.0,6/27/2019,0.66,4.0
50324488,13.0,6/23/2019,0.41,4.0
50325040,1.0,8/31/2018,0.1,3.0
50325592,58.0,6/26/2019,2.12,4.0
50326144,18.0,5/29/2019,0.57,2.0
50326697,1.0,12/31/2016,0.03,5.0
50327249,68.0,7/2/2019,2.05,5.0
50327801,75.0,7/5/2019,2.33,4.0
50328354,5.0,4/23/2019,0.18,2.0
50328906,18.0,12/16/2018,0.55,5.0
50329458,0.0,,,4.0
50330011,20.0,1/2/2019,0.61,3.0
50330563,2.0,5/26/2017,0.07,3.0
50331115,1.0,11/1/2016,0.03,1.0
50331667,2.0,1/15/2018,0.06,2.0
50332220,86.0,6/28/2019,3.02,4.0
50332772,2.0,11/26/2016,0.06,4.0
50333324,12.0,3/22/2017,0.37,4.0
50333877,27.0,9/16/2018,0.82,4.0
50334429,13.0,5/27/2019,0.41,5.0
50334981,102.0,6/23/2019,3.14,5.0
50335534,4.0,4/12/2018,0.17,2.0
50336086,26.0,10/8/2018,0.8,1.0
50336638,10.0,6/23/2019,0.39,1.0
50337190,43.0,6/23/2019,1.35,4.0
50337743,1.0,12/3/2016,0.03,2.0
50338295,63.0,7/5/2019,1.91,5.0
50338847,117.0,6/23/2019,4.66,4.0
50339400,131.0,6/25/2019,3.97,2.0
50339952,107.0,7/1/2019,3.25,3.0
50340504,0.0,,,3.0
50341057,53.0,6/7/2019,1.61,5.0
50341609,2.0,12/31/2016,0.06,2.0
50342161,14.0,4/30/2019,0.42,1.0
50342713,10.0,10/22/2018,0.3,1.0
50343266,0.0,,,2.0
50343818,11.0,2/19/2018,0.35,5.0
50344370,0.0,,,5.0
50344923,2.0,10/23/2017,0.06,4.0
50345475,3.0,1/5/2017,0.09,4.0
50346027,5.0,10/17/2017,0.16,5.0
50346580,44.0,6/15/2019,1.71,3.0
50347132,1.0,10/24/2016,0.03,4.0
50347684,63.0,10/22/2017,1.95,1.0
50348236,151.0,6/30/2019,4.64,4.0
50348789,33.0,1/11/2019,1.03,4.0
50349341,74.0,7/1/2019,2.24,4.0
50349893,76.0,7/5/2019,2.44,1.0
50350446,209.0,6/15/2019,6.35,2.0
50350998,12.0,9/11/2018,0.36,4.0
50351550,19.0,12/29/2018,0.62,3.0
50352103,39.0,6/29/2019,1.27,1.0
50352655,5.0,4/9/2017,0.16,5.0
50353207,25.0,4/23/2019,0.78,2.0
50353759,7.0,3/19/2018,0.22,5.0
50354312,157.0,6/26/2019,4.8,1.0
50354864,145.0,6/26/2019,4.59,1.0
50355416,0.0,,,4.0
50355969,3.0,5/15/2019,0.24,3.0
50356521,0.0,,,5.0
50357073,87.0,6/23/2019,2.68,2.0
50357626,0.0,,,5.0
50358178,76.0,6/30/2019,2.32,2.0
50358730,188.0,6/24/2019,5.81,2.0
50359282,8.0,9/3/2018,0.25,1.0
50359835,7.0,7/31/2017,0.22,3.0
50360387,3.0,12/30/2018,0.16,5.0
50360939,104.0,7/2/2019,3.29,4.0
50361492,0.0,,,5.0
50362044,9.0,7/16/2018,0.29,5.0
50362596,0.0,,,5.0
50363149,1.0,11/7/2016,0.03,4.0
50363701,0.0,,,4.0
50364253,202.0,6/15/2019,6.4,1.0
50364805,16.0,1/14/2018,0.5,3.0
50365358,109.0,6/27/2019,3.42,5.0
50365910,54.0,7/7/2019,1.69,4.0
50366462,3.0,6/25/2019,1.07,4.0
50367015,1.0,10/23/2016,0.03,5.0
50367567,0.0,,,5.0
50368119,0.0,,,4.0
50368672,9.0,7/22/2018,0.37,1.0
50369224,82.0,6/11/2019,2.52,2.0
50369776,12.0,5/27/2019,0.93,3.0
50370328,37.0,7/7/2019,1.21,3.0
50370881,5.0,5/27/2019,0.23,4.0
50371433,152.0,6/24/2019,4.68,5.0
50371985,12.0,7/19/2017,0.37,3.0
50372538,2.0,11/26/2016,0.06,2.0
50373090,66.0,5/31/2019,2.05,5.0
50373642,0.0,,,4.0
50374195,116.0,6/23/2019,3.78,1.0
50374747,91.0,7/1/2019,2.8,2.0
50375299,0.0,,,5.0
50375851,7.0,9/3/2017,0.23,3.0
50376404,92.0,12/23/2018,2.85,4.0
50376956,55.0,6/30/2019,1.75,3.0
50377508,2.0,11/23/2018,0.09,3.0
50378061,22.0,7/2/2019,1.04,5.0
50378613,59.0,6/23/2019,1.9,5.0
50379165,0.0,,,2.0
50379718,48.0,2/23/2019,1.64,5.0
50380270,23.0,7/24/2017,0.71,2.0
50380822,1.0,10/27/2016,0.03,5.0
50381374,117.0,6/18/2019,3.6,5.0
50381927,132.0,6/23/2019,4.03,2.0
50382479,9.0,5/27/2019,0.4,3.0
50383031,8.0,5/14/2017,0.25,3.0
50383584,73.0,6/23/2019,2.31,4.0
50384136,1.0,10/6/2018,0.11,1.0
50384688,8.0,7/29/2018,0.26,1.0
50385241,5.0,4/27/2019,0.15,4.0
50385793,6.0,9/24/2018,0.29,1.0
50386345,3.0,12/30/2016,0.09,1.0
50386897,7.0,5/8/2017,0.21,1.0
50387450,73.0,6/19/2019,2.3,4.0
50388002,228.0,6/28/2019,6.97,2.0
50388554,220.0,6/30/2019,6.71,1.0
50389107,4.0,6/3/2018,0.13,3.0
50389659,59.0,6/28/2019,1.83,2.0
50390211,0.0,,,1.0
50390764,1.0,3/21/2017,0.04,3.0
50391316,23.0,3/29/2019,0.72,2.0
50391868,5.0,1/7/2018,0.15,5.0
50392420,9.0,5/20/2018,0.29,5.0
50392973,4.0,6/20/2017,0.13,3.0
50393525,2.0,1/5/2017,0.06,5.0
50394077,17.0,7/2/2019,0.52,3.0
50394630,2.0,10/1/2017,0.06,5.0
50395182,12.0,5/5/2019,0.37,2.0
50395734,0.0,,,3.0
50396287,19.0,7/3/2019,0.64,1.0
50396839,22.0,8/18/2017,0.68,3.0
50397391,60.0,6/19/2019,1.85,4.0
50397943,80.0,7/1/2019,2.52,1.0
50398496,3.0,8/19/2017,0.1,4.0
50399048,90.0,6/22/2019,3.17,1.0
50399600,2.0,1/1/2017,0.07,5.0
50400153,18.0,9/25/2018,0.57,1.0
50400705,62.0,6/30/2019,1.94,5.0
50401257,0.0,,,2.0
